,tinh,project,link,kind,location,price
11,tai-khanh-hoa,NovaWorld Nha Trang Diamond Bay: Dự án Khu đô thị tại Khánh Hòa,https://cafeland.vn/du-an/novaworld-nha-trang-diamond-bay-du-an-khu-do-thi-tai-khanh-hoa-3623.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: đường Nguyễn Tất Thành, TP. Nha Trang, Khánh Hòa",Địa chỉ:
12,tai-khanh-hoa,KVG Mozzadiso: Dự án khu đô thị nghỉ dưỡng tại Nha Trang,https://cafeland.vn/du-an/kvg-mozzadiso-du-an-khu-do-thi-nghi-duong-tai-nha-trang-3597.html,Khu Đô Thị,"Địa chỉ: gói 6, Khu đô thị Mỹ Gia, đường Võ Nguyên Giáp, TP. Nha Trang, Khánh Hòa",Giá thấp nhất: 6 tỷ
13,tai-khanh-hoa,Harmony Town: Khu đô thị tại Khánh Hòa,https://cafeland.vn/du-an/harmony-town-khu-do-thi-tai-khanh-hoa-3422.html,Đất Nền Dự Án,"Địa chỉ: thôn Bình Khánh, xã Diên Hòa,, Diên Khánh, Khánh Hòa",Giá thấp nhất: 500 triệu
14,tai-khanh-hoa,Phân khu Nikko Park – Parasol Khánh Hòa,https://cafeland.vn/du-an/phan-khu-nikko-park-parasol-khanh-hoa-3241.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: thuộc dự án KN Paradise Cam Ranh, TP. Cam Ranh, Khánh Hòa","Giá thấp nhất: 7,2 tỷ"
15,tai-khanh-hoa,Biệt thự nghỉ dưỡng Gran Meliá – Vega City Nha Trang,https://cafeland.vn/du-an/biet-thu-nghi-duong-gran-melia-vega-city-nha-trang-3132.html,Nhà Phố - Biệt Thự,"Địa chỉ: Bãi Tiên, TP. Nha Trang, Khánh Hòa",Địa chỉ:
16,tai-khanh-hoa,Phân khu căn hộ New Galaxy– Khu đô thị biển An Viên Nha Trang,https://cafeland.vn/du-an/phan-khu-can-ho-new-galaxy-khu-do-thi-bien-an-vien-nha-trang-3071.html,Căn hộ chung cư,"Địa chỉ: Khu đô thị An Viên, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 1,56 tỷ"
17,tai-khanh-hoa,Căn hộ khách sạn nghỉ dưỡng AnCruising Nha Trang,https://cafeland.vn/du-an/can-ho-khach-san-nghi-duong-ancruising-nha-trang-3050.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: đường Trần Phú, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 1,81 tỷ"
18,tai-khanh-hoa,Khu nghỉ dưỡng Sunshine Diamond Bay Nha Trang,https://cafeland.vn/du-an/khu-nghi-duong-sunshine-diamond-bay-nha-trang-3015.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Đường Nguyễn Tất Thành, TP. Nha Trang, Khánh Hòa",Địa chỉ:
19,tai-khanh-hoa,Đất nền Cam Lâm Central Park Khánh Hòa,https://cafeland.vn/du-an/dat-nen-cam-lam-central-park-khanh-hoa-2852.html,Đất Nền Dự Án,"Địa chỉ: Đường Đinh Tiên Hoàng, Cam Lâm, Khánh Hòa","Giá thấp nhất: 1,24 tỷ"
20,tai-khanh-hoa,Đất nền Central Point Nha Trang,https://cafeland.vn/du-an/dat-nen-central-point-nha-trang-2797.html,Đất Nền Dự Án,"Địa chỉ: Đường Nguyễn Tất Thành, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 1,20 tỷ"
21,tai-khanh-hoa,Welltone Luxury Residence: Dự án căn hộ tại Nha Trang,https://cafeland.vn/du-an/welltone-luxury-residence-du-an-can-ho-tai-nha-trang-2718.html,Căn hộ chung cư,"Địa chỉ: Đường Xóm Cồn, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 2,31 tỷ"
22,tai-khanh-hoa,Biệt thự Ocean Luxury Villa – Radisson Blu Resort Cam Ranh,https://cafeland.vn/du-an/biet-thu-ocean-luxury-villa-radisson-blu-resort-cam-ranh-2716.html,Nhà Phố - Biệt Thự,"Địa chỉ: Đường N6, Cam Lâm, Khánh Hòa","Giá thấp nhất: 33,80 tỷ"
23,tai-khanh-hoa,Khu du lịch nghỉ dưỡng Anh Nguyễn Ocean Front Villas Nha Trang,https://cafeland.vn/du-an/khu-du-lich-nghi-duong-anh-nguyen-ocean-front-villas-nha-trang-2687.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: số 36-38 đường Trần Phú, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 21,60 tỷ"
24,tai-khanh-hoa,Đất nền Cam Lâm Riverside Khánh Hòa,https://cafeland.vn/du-an/dat-nen-cam-lam-riverside-khanh-hoa-2670.html,Đất Nền Dự Án,"Địa chỉ: đường Trần Đại Nghĩa, Cam Lâm, Khánh Hòa",Giá thấp nhất: 814 triệu
25,tai-khanh-hoa,Khu nhà ở xã hội Cam Ranh,https://cafeland.vn/du-an/khu-nha-o-xa-hoi-cam-ranh-2591.html,Khu Đô Thị,"Địa chỉ: đường Nguyễn Thị Minh Khai, TP. Cam Ranh, Khánh Hòa",Giá thấp nhất: 450 triệu
26,tai-khanh-hoa,Khu đô thị KVG The Capella Garden Nha Trang,https://cafeland.vn/du-an/khu-do-thi-kvg-the-capella-garden-nha-trang-2512.html,Khu Đô Thị,"Địa chỉ: đường Võ Nguyễn Giáp, TP. Nha Trang, Khánh Hòa",Giá thấp nhất: 4 tỷ
27,tai-khanh-hoa,"Tổ hợp nhà ở, căn hộ Imperium Town Nha Trang",https://cafeland.vn/du-an/to-hop-nha-o-can-ho-imperium-town-nha-trang-2410.html,Căn hộ chung cư,"Địa chỉ: 16 đường Phước Long, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 1,58 tỷ"
28,tai-khanh-hoa,Căn hộ du lịch và khách sạn Peninsula Nha Trang,https://cafeland.vn/du-an/can-ho-du-lich-va-khach-san-peninsula-nha-trang-2376.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: khu đô thị biển An Viên, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 1,90 tỷ"
29,tai-khanh-hoa,Dự án Cam Ranh Bay Hotels & Resorts,https://cafeland.vn/du-an/du-an-cam-ranh-bay-hotels-resorts-2345.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: D14C, Cam Lâm, Khánh Hòa","Giá thấp nhất: 2,20 tỷ"
30,tai-khanh-hoa,Nhà phố thương mại Mango City Cam Ranh,https://cafeland.vn/du-an/nha-pho-thuong-mai-mango-city-cam-ranh-2323.html,Khu Đô Thị,"Địa chỉ: đường Đinh Tiên Hoàng, Cam Lâm, Khánh Hòa",Giá thấp nhất: 990 triệu
31,tai-khanh-hoa,Dự án Dameva Residence Nha Trang,https://cafeland.vn/du-an/du-an-dameva-residence-nha-trang-2149.html,Căn hộ chung cư,"Địa chỉ: khu địa tiên, đường Phạm Văn Đồng, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 2,25 tỷ"
32,tai-khanh-hoa,Biệt thự nghỉ dưỡng Novabeach Cam Ranh Resort & Villas,https://cafeland.vn/du-an/biet-thu-nghi-duong-novabeach-cam-ranh-resort-villas-2100.html,Nhà Phố - Biệt Thự,"Địa chỉ: Bãi Dài, Cam Lâm, Khánh Hòa",Địa chỉ:
33,tai-khanh-hoa,Biệt thự Para Draco Cam Ranh,https://cafeland.vn/du-an/biet-thu-para-draco-cam-ranh-2068.html,Nhà Phố - Biệt Thự,"Địa chỉ: Bãi Dài, TP. Cam Ranh, Khánh Hòa",Giá thấp nhất: 16 tỷ
34,tai-khanh-hoa,Dự án Beau Rivage Nha Trang,https://cafeland.vn/du-an/du-an-beau-rivage-nha-trang-2048.html,Căn hộ chung cư,"Địa chỉ: trí số 40 đường Trần Phú, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 2,82 tỷ"
35,tai-khanh-hoa,Dự án KN Paradise Cam Ranh,https://cafeland.vn/du-an/du-an-kn-paradise-cam-ranh-1763.html,Khu Đô Thị,"Địa chỉ: Bãi Dài, TP. Cam Ranh, Khánh Hòa",Địa chỉ:
36,tai-khanh-hoa,Căn hộ Napoleon Castle I Nha Trang,https://cafeland.vn/du-an/can-ho-napoleon-castle-i-nha-trang-1981.html,Căn hộ chung cư,"Địa chỉ: đường Nguyễn Đình Chiểu, TP. Nha Trang, Khánh Hòa",Giá thấp nhất: 550 triệu
37,tai-khanh-hoa,Khu nghỉ dưỡng Diamond Bay Condotel Resort Nha Trang,https://cafeland.vn/du-an/khu-nghi-duong-diamond-bay-condotel-resort-nha-trang-1978.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Đại lộ Nguyễn Tất Thành, TP. Nha Trang, Khánh Hòa",Giá thấp nhất: 850 triệu
38,tai-khanh-hoa,Biệt thự và khách sạn Golden Bay 602 Cam Lâm,https://cafeland.vn/du-an/biet-thu-va-khach-san-golden-bay-602-cam-lam-1977.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Đường Nguyễn Tất Thành, Cam Lâm, Khánh Hòa",Giá thấp nhất: 756 triệu
39,tai-khanh-hoa,Nhà phố biển ParaGrus Cam Ranh,https://cafeland.vn/du-an/nha-pho-bien-paragrus-cam-ranh-1941.html,Khu Đô Thị,"Địa chỉ: Đường Nguyễn Tất Thành, TP. Cam Ranh, Khánh Hòa","Giá thấp nhất: 2,16 tỷ"
40,tai-khanh-hoa,Alma Resort Cam Ranh,https://cafeland.vn/du-an/alma-resort-cam-ranh-1850.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Bãi Dài, TP. Cam Ranh, Khánh Hòa",Địa chỉ:
41,tai-khanh-hoa,Swisstouches La Luna Resort Nha Trang,https://cafeland.vn/du-an/swisstouches-la-luna-resort-nha-trang-1847.html,Căn hộ chung cư,"Địa chỉ: Đường Xuân Thủy, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 1,70 tỷ"
42,tai-khanh-hoa,Khu đô thị Nha Trang River Park,https://cafeland.vn/du-an/khu-do-thi-nha-trang-river-park-1818.html,Khu Đô Thị,"Địa chỉ: phố phong châu, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 3,50 tỷ"
43,tai-khanh-hoa,Khu đô thị Cam Ranh City Gate,https://cafeland.vn/du-an/khu-do-thi-cam-ranh-city-gate-1790.html,Khu Đô Thị,"Địa chỉ: Đại lộ Nguyễn Tất Thành, TP. Cam Ranh, Khánh Hòa","Giá thấp nhất: 1,29 tỷ"
44,tai-khanh-hoa,Căn hộ Sunshine Marina Nha Trang Bay,https://cafeland.vn/du-an/can-ho-sunshine-marina-nha-trang-bay-1774.html,Căn hộ chung cư,"Địa chỉ: đường Trần Phú, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 3,36 tỷ"
45,tai-khanh-hoa,Dự án Nha Trang City Central,https://cafeland.vn/du-an/du-an-nha-trang-city-central-1731.html,Căn hộ chung cư,"Địa chỉ: đường Phan Chu Trinh, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 1,59 tỷ"
46,tai-khanh-hoa,Dự án Quinter Residence,https://cafeland.vn/du-an/du-an-quinter-residence-1734.html,Căn hộ chung cư,"Địa chỉ: đường B4, TP. Nha Trang, Khánh Hòa",Giá thấp nhất: 900 triệu
47,tai-khanh-hoa,Dự án Hud Building Nha Trang,https://cafeland.vn/du-an/du-an-hud-building-nha-trang-1692.html,Căn hộ chung cư,"Địa chỉ: số 4 Nguyễn Thiện Thuật, TP. Nha Trang, Khánh Hòa",Địa chỉ:
48,tai-khanh-hoa,Dự án Piania City Nha Trang,https://cafeland.vn/du-an/du-an-piania-city-nha-trang-1676.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: 102 Trần Phú, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 7,70 tỷ"
49,tai-khanh-hoa,Dự án Marina Suites Nha Trang,https://cafeland.vn/du-an/du-an-marina-suites-nha-trang-1576.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: số 25 Phan Chu Trinh, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 2,29 tỷ"
50,tai-khanh-hoa,The Arena Cam Ranh: Dự án condotel tại Khánh Hòa,https://cafeland.vn/du-an/the-arena-cam-ranh-du-an-condotel-tai-khanh-hoa-1575.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Đường Nguyễn Tất Thành, TP. Cam Ranh, Khánh Hòa",Giá thấp nhất: 960 triệu
51,tai-khanh-hoa,Khu đô thị Hoàng Long Nha Trang,https://cafeland.vn/du-an/khu-do-thi-hoang-long-nha-trang-1562.html,Khu Đô Thị,"Địa chỉ: Lô D2 đường số 4 Khu đô thị Hoàng Long, TP. Nha Trang, Khánh Hòa",Giá thấp nhất: 990 triệu
52,tai-khanh-hoa,Căn hộ Dragon Fairy Nha Trang,https://cafeland.vn/du-an/can-ho-dragon-fairy-nha-trang-1544.html,Căn hộ chung cư,"Địa chỉ: 89 đường Trần Phú, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 1,68 tỷ"
53,tai-khanh-hoa,Khu phức hợp Scenia Bay Nha Trang,https://cafeland.vn/du-an/khu-phuc-hop-scenia-bay-nha-trang-1523.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Số 25-26 Phạm Văn Đồng, TP. Nha Trang, Khánh Hòa",Địa chỉ:
54,tai-khanh-hoa,Khu biệt thự nghỉ dưỡng Haborizon Nha Trang,https://cafeland.vn/du-an/khu-biet-thu-nghi-duong-haborizon-nha-trang-1512.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Hòn Rớ, TP. Nha Trang, Khánh Hòa",Địa chỉ:
55,tai-khanh-hoa,Khu nghỉ dưỡng Marina Hill,https://cafeland.vn/du-an/khu-nghi-duong-marina-hill-1506.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: 117 Nguyễn Xiển, TP. Nha Trang, Khánh Hòa",Giá thấp nhất: 13 tỷ
56,tai-khanh-hoa,Khu căn hộ Virgo Hotel & Apartment,https://cafeland.vn/du-an/khu-can-ho-virgo-hotel-apartment-1486.html,Căn hộ chung cư,"Địa chỉ: Số 39-41 Nguyễn Thị Minh Khai, TP. Nha Trang, Khánh Hòa",Địa chỉ:
57,tai-khanh-hoa,Khu phức hợp A&B Central Square,https://cafeland.vn/du-an/khu-phuc-hop-ab-central-square-1466.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: 44 Trần Phú, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 2,20 tỷ"
58,tai-khanh-hoa,Khu nghỉ dưỡng Vogue Resort,https://cafeland.vn/du-an/khu-nghi-duong-vogue-resort-1469.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Đại lộ Nguyễn Tất Thành, TP. Cam Ranh, Khánh Hòa",Địa chỉ:
59,tai-khanh-hoa,Khu biệt thự Cam Ranh Mystery Villas,https://cafeland.vn/du-an/khu-biet-thu-cam-ranh-mystery-villas-1451.html,Nhà Phố - Biệt Thự,"Địa chỉ: Nguyễn Tất Thành, Cam Lâm, Khánh Hòa",Giá thấp nhất: 9 tỷ
60,tai-khanh-hoa,Khu căn hộ nghỉ dưỡng Ariyana Smart Condotel,https://cafeland.vn/du-an/khu-can-ho-nghi-duong-ariyana-smart-condotel-1358.html,Căn hộ chung cư,"Địa chỉ: Số 18 Trần Hưng Đạo, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 1,70 tỷ"
61,tai-khanh-hoa,Khu đô thị Thương mại Dịch vụ Tài chính Du lịch Nha Trang,https://cafeland.vn/du-an/khu-do-thi-thuong-mai-dich-vu-tai-chinh-du-lich-nha-trang-1348.html,Loại Hình Khác,"Địa chỉ: 102 Trần Phú, TP. Nha Trang, Khánh Hòa",Địa chỉ:
62,tai-khanh-hoa,Khu du lịch nghỉ dưỡng Carava Resort,https://cafeland.vn/du-an/khu-du-lich-nghi-duong-carava-resort-1350.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Nguyễn Tất Thành, Cam Lâm, Khánh Hòa","Giá thấp nhất: 2,20 tỷ"
63,tai-khanh-hoa,Khu phức hợp căn hộ khách sạn Panorama Nha Trang,https://cafeland.vn/du-an/khu-phuc-hop-can-ho-khach-san-panorama-nha-trang-1321.html,Căn hộ chung cư,"Địa chỉ: Số 2 Nguyễn Thị Minh Khai, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 1,30 tỷ"
64,tai-khanh-hoa,Căn hộ Gold Coast nha trang,https://cafeland.vn/du-an/can-ho-gold-coast-nha-trang-1316.html,Căn hộ chung cư,"Địa chỉ: 1 Trần Hưng Đạo, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 1,58 tỷ"
65,tai-khanh-hoa,Khu du lịch nghỉ dưỡng Mövenpick Cam Ranh Resort,https://cafeland.vn/du-an/khu-du-lich-nghi-duong-movenpick-cam-ranh-resort-1293.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Bãi Dài, TP. Cam Ranh, Khánh Hòa","Giá thấp nhất: 29,17 tỷ"
66,tai-khanh-hoa,Khu căn hộ khách sạn Cham Oasis,https://cafeland.vn/du-an/khu-can-ho-khach-san-cham-oasis-1201.html,Căn hộ chung cư,"Địa chỉ: Đường 2/4, TP. Nha Trang, Khánh Hòa",Giá thấp nhất: 990 triệu
67,tai-khanh-hoa,Khu du lịch nghỉ dưỡng Diamond Bay Resort II,https://cafeland.vn/du-an/khu-du-lich-nghi-duong-diamond-bay-resort-ii-1148.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Nguyễn Tất Thành, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 1,29 tỷ"
68,tai-khanh-hoa,Khu đô thị Mỹ Gia,https://cafeland.vn/du-an/khu-do-thi-my-gia-973.html,Khu Đô Thị,"Địa chỉ: Đường Vĩnh Thái, TP. Nha Trang, Khánh Hòa",Địa chỉ:
69,tai-khanh-hoa,Khu biệt thự Cham Oasis,https://cafeland.vn/du-an/khu-biet-thu-cham-oasis-1054.html,Nhà Phố - Biệt Thự,"Địa chỉ: Đảo Sông Cái, TP. Nha Trang, Khánh Hòa",Địa chỉ:
70,tai-khanh-hoa,Khu đô thị Golden Bay,https://cafeland.vn/du-an/khu-do-thi-golden-bay-1040.html,Khu Đô Thị,"Địa chỉ: Đại lộ Nguyễn Tất Thành, TP. Cam Ranh, Khánh Hòa",Giá thấp nhất: 5 triệu 
71,tai-khanh-hoa,Khu nhà ở liên kế và TTTM Garden Bay Nha Trang,https://cafeland.vn/du-an/khu-nha-o-lien-ke-va-tttm-garden-bay-nha-trang-1038.html,Đất Nền Dự Án,"Địa chỉ: Đại lộ Nguyễn Tất Thành, TP. Nha Trang, Khánh Hòa",Địa chỉ:
72,tai-khanh-hoa,Khu phức hợp căn hộ - khách sạn Tropicana Nha Trang,https://cafeland.vn/du-an/khu-phuc-hop-can-ho-khach-san-tropicana-nha-trang-1034.html,Căn hộ chung cư,"Địa chỉ: 40 Trần Phú, TP. Nha Trang, Khánh Hòa","Giá thấp nhất: 2,88 tỷ"
73,tai-khanh-hoa,Khu đô thị Vĩnh Điềm Trung,https://cafeland.vn/du-an/khu-do-thi-vinh-diem-trung-997.html,Khu Đô Thị,"Địa chỉ: Đường 23/10, TP. Nha Trang, Khánh Hòa",Giá thấp nhất: 705 triệu
74,tai-khanh-hoa,The Costa Nha Trang: Căn hộ cao cấp bên bờ biển Nha Trang,https://cafeland.vn/du-an/the-costa-nha-trang-can-ho-cao-cap-ben-bo-bien-nha-trang-547.html,Căn hộ chung cư,"Địa chỉ: 34 Trần Phú, TP. Nha Trang, Khánh Hòa",Địa chỉ:
75,tai-khanh-hoa,Khu du lịch nghỉ dưỡng Manna Luxury Holiday Resort,https://cafeland.vn/du-an/khu-du-lich-nghi-duong-manna-luxury-holiday-resort-945.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Đường Nguyễn Tất Thành - Khu du lịch Bắc bán đảo Cam Ranh, TP. Cam Ranh, Khánh Hòa",Địa chỉ:
76,tai-khanh-hoa,Khu căn hộ cao cấp Centara Nha Trang Bay,https://cafeland.vn/du-an/khu-can-ho-cao-cap-centara-nha-trang-bay-934.html,Căn hộ chung cư,"Địa chỉ: 26 Phạm Văn Đồng, TP. Nha Trang, Khánh Hòa",Địa chỉ:
77,tai-khanh-hoa,"Vân Phong Tower: Tổ hợp cao ốc căn hộ, văn phòng cạnh biển Nha Trang",https://cafeland.vn/du-an/van-phong-tower-to-hop-cao-oc-can-ho-van-phong-canh-bien-nha-trang-928.html,Căn hộ chung cư,"Địa chỉ: 7 Hùng Vương, TP. Nha Trang, Khánh Hòa",Địa chỉ:
78,tai-khanh-hoa,Khu đô thị mới Nam Sông Cái,https://cafeland.vn/du-an/khu-do-thi-moi-nam-song-cai-892.html,Khu Đô Thị,"Địa chỉ: Quốc lộ 1A, Diên Khánh, Khánh Hòa",Địa chỉ:
79,tai-khanh-hoa,Khu đô thị Phước Long Nha Trang,https://cafeland.vn/du-an/khu-do-thi-phuoc-long-nha-trang-885.html,Khu Đô Thị,"Địa chỉ: Đường Nguyễn Tất Thành, TP. Nha Trang, Khánh Hòa",Địa chỉ:
80,tai-khanh-hoa,Khu đô thị mới Cồn Tân Lập: Đô thị xanh bên dòng Sông Cái,https://cafeland.vn/du-an/khu-do-thi-moi-con-tan-lap-do-thi-xanh-ben-dong-song-cai-775.html,Khu Đô Thị,"Địa chỉ: Đường Trần Phú, TP. Nha Trang, Khánh Hòa",Địa chỉ:
81,tai-khanh-hoa,Chung cư thu nhập thấp An Thịnh,https://cafeland.vn/du-an/chung-cu-thu-nhap-thap-an-thinh-678.html,Căn hộ chung cư,"Địa chỉ: Đường Ngô Gia Khảm, TP. Nha Trang, Khánh Hòa",Địa chỉ:
82,tai-khanh-hoa,Khu dân cư Bắc Vĩnh Hải: Khu dân cư hiện đại bên bờ biển Nha Trang,https://cafeland.vn/du-an/khu-dan-cu-bac-vinh-hai-khu-dan-cu-hien-dai-ben-bo-bien-nha-trang-632.html,Khu Đô Thị,"Địa chỉ: Đường Điện Biên Phủ, TP. Nha Trang, Khánh Hòa",Địa chỉ:
83,tai-khanh-hoa,Billion Island: Biệt thự nghỉ dưỡng tại thành phố Cam Ranh,https://cafeland.vn/du-an/billion-island-biet-thu-nghi-duong-tai-thanh-pho-cam-ranh-620.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Thôn Bình Lập, TP. Cam Ranh, Khánh Hòa",Địa chỉ:
84,tai-khanh-hoa,Ocean Hill Village: Biệt thự nghỉ dưỡng nơi thành phố biển Nha Trang,https://cafeland.vn/du-an/ocean-hill-village-biet-thu-nghi-duong-noi-thanh-pho-bien-nha-trang-583.html,Nhà Phố - Biệt Thự,"Địa chỉ: Đường Phạm Văn Đồng, TP. Nha Trang, Khánh Hòa",Địa chỉ:
85,tai-khanh-hoa,Khu phức hợp Lighthouse Complex Tower,https://cafeland.vn/du-an/khu-phuc-hop-lighthouse-complex-tower-468.html,Căn hộ chung cư,"Địa chỉ: đường Lê Thánh Tôn, TP. Nha Trang, Khánh Hòa",Địa chỉ:
86,tai-khanh-hoa,Vinpearl Luxury Nha Trang: Đẳng cấp bên biển đảo,https://cafeland.vn/du-an/vinpearl-luxury-nha-trang-dang-cap-ben-bien-dao-445.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Đảo Hòn Tre, TP. Nha Trang, Khánh Hòa",Địa chỉ:
