,tinh,project,link,kind,location,price
25,tai-quang-ngai,Khu đô thị Mỹ Khê Angkora Park Quảng Ngãi,https://cafeland.vn/du-an/khu-do-thi-my-khe-angkora-park-quang-ngai-2763.html,Khu Đô Thị,"Địa chỉ: Đường Mỹ Trà - Mỹ Khê, Sơn Tịnh, Quảng Ngãi",Giá thấp nhất: 823 triệu
26,tai-quang-ngai,Khu dân cư Nghĩa Hành New Center Quảng Ngãi,https://cafeland.vn/du-an/khu-dan-cu-nghia-hanh-new-center-quang-ngai-2367.html,Khu Đô Thị,"Địa chỉ: đường DT624, Nghĩa Hành, Quảng Ngãi",Giá thấp nhất: 803 triệu
27,tai-quang-ngai,Khu đô thị Phú Mỹ Quảng Ngãi,https://cafeland.vn/du-an/khu-do-thi-phu-my-quang-ngai-2276.html,Khu Đô Thị,"Địa chỉ: phố Lý Thường Kiệt, TP. Quảng Ngãi, Quảng Ngãi","Giá thấp nhất: 1,67 tỷ"
28,tai-quang-ngai,Khu dân cư Phú Điền Quảng Ngãi,https://cafeland.vn/du-an/khu-dan-cu-phu-dien-quang-ngai-2212.html,Khu Đô Thị,"Địa chỉ: Tỉnh lộ 624, Tư Nghĩa, Quảng Ngãi",Giá thấp nhất: 2 tỷ
29,tai-quang-ngai,Khu dân cư Sunfloria City Quãng Ngãi,https://cafeland.vn/du-an/khu-dan-cu-sunfloria-city-quang-ngai-2209.html,Khu Đô Thị,"Địa chỉ: đường Quốc lộ 1A, Mộ Đức, Quảng Ngãi",Giá thấp nhất: 500 triệu
30,tai-quang-ngai,Khu dân cư Phát Đạt Bàu Cả Quảng Ngãi,https://cafeland.vn/du-an/khu-dan-cu-phat-dat-bau-ca-quang-ngai-2083.html,Khu Đô Thị,"Địa chỉ: đường Quang Trung, TP. Quảng Ngãi, Quảng Ngãi",Địa chỉ:
31,tai-quang-ngai,Khu dân cư Tăng Long Angkora Park Quảng Ngãi,https://cafeland.vn/du-an/khu-dan-cu-tang-long-angkora-park-quang-ngai-1944.html,Đất Nền Dự Án,"Địa chỉ: Đường Mỹ Trà – Mỹ Khê, TP. Quảng Ngãi, Quảng Ngãi",Giá thấp nhất: 360 triệu
32,tai-quang-ngai,Dự án Uhome Quảng Ngãi,https://cafeland.vn/du-an/du-an-uhome-quang-ngai-1669.html,Khu Đô Thị,"Địa chỉ: phía Bắc Lê Lợi, TP. Quảng Ngãi, Quảng Ngãi","Giá thấp nhất: 1,80 tỷ"
33,tai-quang-ngai,Khu đô thị mới Phú Mỹ: Điểm nhấn cửa ngõ phía Đông Nam Quảng Ngãi,https://cafeland.vn/du-an/khu-do-thi-moi-phu-my-diem-nhan-cua-ngo-phia-dong-nam-quang-ngai-580.html,Khu Đô Thị,"Địa chỉ: công viên Thiên Bút, TP. Quảng Ngãi, Quảng Ngãi",Địa chỉ:
34,tai-quang-ngai,Khu dân cư Phan Đình Phùng: Điểm sáng của Thành phố Quảng Ngãi,https://cafeland.vn/du-an/khu-dan-cu-phan-dinh-phung-diem-sang-cua-thanh-pho-quang-ngai-578.html,Đất Nền Dự Án,"Địa chỉ: đường Phan Đình Phùng, TP. Quảng Ngãi, Quảng Ngãi",Địa chỉ:
