,tinh,project,link,kind,location,price
20,tai-hai-phong,"PG An Đồng – Dự án biệt thự, liền kề, căn hộ tại Hải Phòng",https://cafeland.vn/du-an/pg-an-dong-du-an-biet-thu-lien-ke-can-ho-tai-hai-phong-3819.html,Khu Đô Thị,"Địa chỉ: xã An Đồng, An Dương, Hải Phòng",Địa chỉ:
21,tai-hai-phong,Itaewon An Dương: Dự án khu nhà ở thương mại tại Hải Phòng,https://cafeland.vn/du-an/itaewon-an-duong-du-an-khu-nha-o-thuong-mai-tai-hai-phong-3670.html,Khu Đô Thị,"Địa chỉ: Quốc lộ 10, thôn Trạm Bạc, An Dương, Hải Phòng","Giá thấp nhất: 2,18 tỷ"
22,tai-hai-phong,Hera: Dự án chung cư tại Hải Phòng ,https://cafeland.vn/du-an/hera-du-an-chung-cu-tai-hai-phong-3550.html,Căn hộ chung cư,"Địa chỉ: Đường Hồng Bàng, Hồng Bàng, Hải Phòng","Giá thấp nhất: 1,65 tỷ"
23,tai-hai-phong,Dự án Quang Vinh Tower Hải Phòng,https://cafeland.vn/du-an/du-an-quang-vinh-tower-hai-phong-3279.html,Căn hộ chung cư,"Địa chỉ: số 39 đường Lương Khánh Thiện, Ngô Quyền, Hải Phòng",Giá thấp nhất: 676 triệu
24,tai-hai-phong,Khu phức hợp Diamond Crown Hải Phòng,https://cafeland.vn/du-an/khu-phuc-hop-diamond-crown-hai-phong-3152.html,Căn hộ chung cư,"Địa chỉ: Lê Hồng Phong và Nguyễn Bỉnh Khiêm, Hải An, Hải Phòng",Địa chỉ:
25,tai-hai-phong,Khu du lịch quốc tế Đồi Rồng Đồ Sơn,https://cafeland.vn/du-an/khu-du-lich-quoc-te-doi-rong-do-son-3096.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Đồ Sơn, Hải Phòng",Địa chỉ:
26,tai-hai-phong,Nhà ở thương mại Hoàng Hà Riverside Hải Phòng,https://cafeland.vn/du-an/nha-o-thuong-mai-hoang-ha-riverside-hai-phong-2974.html,Khu Đô Thị,"Địa chỉ: Đường Phạm Văn Đồng, Dương Kinh, Hải Phòng","Giá thấp nhất: 1,60 tỷ"
27,tai-hai-phong,Khu căn hộ Hoàng Huy Commerce Hải Phòng,https://cafeland.vn/du-an/khu-can-ho-hoang-huy-commerce-hai-phong-2952.html,Căn hộ chung cư,"Địa chỉ: đường Võ Nguyên Giáp và Thiên Lôi, phường Kênh Dương, Lê Chân, Hải Phòng","Giá thấp nhất: 1,62 tỷ"
28,tai-hai-phong,Khu đô thị Belhomes Hải Phòng,https://cafeland.vn/du-an/khu-do-thi-belhomes-hai-phong-2732.html,Khu Đô Thị,"Địa chỉ: Thủy Nguyên, Hải Phòng","Giá thấp nhất: 2,50 tỷ"
29,tai-hai-phong,Căn hộ BRG Legend Hải Phòng,https://cafeland.vn/du-an/can-ho-brg-legend-hai-phong-2672.html,Căn hộ chung cư,"Địa chỉ: 14 đường Trần Quang Khải, Hồng Bàng, Hải Phòng",Địa chỉ:
30,tai-hai-phong,Căn hộ Hoàng Huy Grand Tower Hải Phòng,https://cafeland.vn/du-an/can-ho-hoang-huy-grand-tower-hai-phong-2657.html,Căn hộ chung cư,"Địa chỉ: số 2A, đường Sở Dầu, Hồng Bàng, Hải Phòng","Giá thấp nhất: 1,30 tỷ"
31,tai-hai-phong,"Tổ hợp thương mại, dịch vụ FLC Diamond 72 Tower Hải Phòng",https://cafeland.vn/du-an/to-hop-thuong-mai-dich-vu-flc-diamond-72-tower-hai-phong-2659.html,Loại Hình Khác,"Địa chỉ: số 4 đường Trần Phú, Ngô Quyền, Hải Phòng",Địa chỉ:
32,tai-hai-phong,Khu đô thị Hoàng Huy Riverside Hải Phòng,https://cafeland.vn/du-an/khu-do-thi-hoang-huy-riverside-hai-phong-2651.html,Khu Đô Thị,"Địa chỉ: số 1 đường Chi Lăng, Hồng Bàng, Hải Phòng","Giá thấp nhất: 2,33 tỷ"
33,tai-hai-phong,Khu đô thị Dương Kinh New City Hải Phòng,https://cafeland.vn/du-an/khu-do-thi-duong-kinh-new-city-hai-phong-2577.html,Khu Đô Thị,"Địa chỉ: đường Mặc Đăng Doanh, Dương Kinh, Hải Phòng","Giá thấp nhất: 1,26 tỷ"
34,tai-hai-phong,Khu đô thị Đa Phúc Central Park Hải Phòng,https://cafeland.vn/du-an/khu-do-thi-da-phuc-central-park-hai-phong-2542.html,Khu Đô Thị,"Địa chỉ: đường Đa Phúc, Dương Kinh, Hải Phòng",Giá thấp nhất: 900 triệu
35,tai-hai-phong,Khu đô thị Tràng Duệ - Seoul Ecohome Hải Phòng,https://cafeland.vn/du-an/khu-do-thi-trang-due-seoul-ecohome-hai-phong-2515.html,Khu Đô Thị,"Địa chỉ: Quốc lộ 10, An Dương, Hải Phòng","Giá thấp nhất: 1,70 tỷ"
36,tai-hai-phong,Khu nhà ở liền kề Việt Phát South City Hải Phòng,https://cafeland.vn/du-an/khu-nha-o-lien-ke-viet-phat-south-city-hai-phong-2442.html,Khu Đô Thị,"Địa chỉ: 114 Dương Đình Nghệ, Lê Chân, Hải Phòng","Giá thấp nhất: 2,80 tỷ"
37,tai-hai-phong,Căn hộ The Minato Residence Hải Phòng,https://cafeland.vn/du-an/can-ho-the-minato-residence-hai-phong-2260.html,Căn hộ chung cư,"Địa chỉ: Lê Chân, Hải Phòng","Giá thấp nhất: 1,6 tỷ"
38,tai-hai-phong,Dự án Bach Dang Luxury Residence Hải Phòng,https://cafeland.vn/du-an/du-an-bach-dang-luxury-residence-hai-phong-2240.html,Khu Đô Thị,"Địa chỉ: 85 đường vòng Cầu Niệm, Lê Chân, Hải Phòng","Giá thấp nhất: 4,37 tỷ"
39,tai-hai-phong,Dự án Vinhomes Marina Hải Phòng,https://cafeland.vn/du-an/du-an-vinhomes-marina-hai-phong-2046.html,Khu Đô Thị,"Địa chỉ: đường Võ Nguyên Giáp, Lê Chân, Hải Phòng",Địa chỉ:
40,tai-hai-phong,Biệt thự The New Monaco Hải Phòng,https://cafeland.vn/du-an/biet-thu-the-new-monaco-hai-phong-1889.html,Nhà Phố - Biệt Thự,"Địa chỉ: đường Bạch Đằng, Hồng Bàng, Hải Phòng",Địa chỉ:
41,tai-hai-phong,Khu đô thị Nam Hải – Phúc Lộc New Horizon,https://cafeland.vn/du-an/khu-do-thi-nam-hai-phuc-loc-new-horizon-1761.html,Khu Đô Thị,"Địa chỉ: Đường World Bank, Hải Phòng","Giá thấp nhất: 1,25 tỷ"
42,tai-hai-phong,Khu phức hợp Vinhomes Imperia,https://cafeland.vn/du-an/khu-phuc-hop-vinhomes-imperia-1415.html,Căn hộ chung cư,"Địa chỉ: Số 1 đường Bạch Đằng, Hồng Bàng, Hải Phòng",Địa chỉ:
43,tai-hai-phong,TD Lakeside Villa: Khu biệt thự bên hồ Phương Lưu,https://cafeland.vn/du-an/td-lakeside-villa-khu-biet-thu-ben-ho-phuong-luu-1018.html,Nhà Phố - Biệt Thự,"Địa chỉ: Đường Lê Hồng Phong, Ngô Quyền, Hải Phòng",Địa chỉ:
44,tai-hai-phong,SHP Plaza: Khu căn hộ cao cấp trung tâm thành phố Cảng,https://cafeland.vn/du-an/shp-plaza-khu-can-ho-cao-cap-trung-tam-thanh-pho-cang-943.html,Căn hộ chung cư,"Địa chỉ: 12 Lạch Tray, Ngô Quyền, Hải Phòng",Địa chỉ:
45,tai-hai-phong,Cát Bi Plaza: Trung tâm thương mại tại thành phố Cảng,https://cafeland.vn/du-an/cat-bi-plaza-trung-tam-thuong-mai-tai-thanh-pho-cang-821.html,Loại Hình Khác,"Địa chỉ: Số 1 Lê Hồng Phong, Ngô Quyền, Hải Phòng",Địa chỉ:
46,tai-hai-phong,"Vincom Plaza: Tổ hợp thương mại, căn hộ cao cấp hiện đại trên Thành phố Cảng",https://cafeland.vn/du-an/vincom-plaza-to-hop-thuong-mai-can-ho-cao-cap-hien-dai-tren-thanh-pho-cang-818.html,Căn hộ chung cư,"Địa chỉ: 4 Lê Thánh Tông, Ngô Quyền, Hải Phòng",Địa chỉ:
47,tai-hai-phong,"Tổ hợp văn phòng, thương mại, căn hộ cap cấp TD Plaza Hải Phòng",https://cafeland.vn/du-an/to-hop-van-phong-thuong-mai-can-ho-cap-cap-td-plaza-hai-phong-671.html,Căn hộ chung cư,"Địa chỉ: Đường Lê Hồng Phong, Ngô Quyền, Hải Phòng",Địa chỉ:
48,tai-hai-phong,TD Lakeside Hải Phòng,https://cafeland.vn/du-an/td-lakeside-hai-phong-668.html,Căn hộ chung cư,"Địa chỉ: Đường Lê Hồng Phong, Ngô Quyền, Hải Phòng",Địa chỉ:
49,tai-hai-phong,Sunlight Tower: Căn hộ cao cấp nơi Thành phố Cảng,https://cafeland.vn/du-an/sunlight-tower-can-ho-cao-cap-noi-thanh-pho-cang-593.html,Căn hộ chung cư,"Địa chỉ: Đường Lê Hồng Phong, Ngô Quyền, Hải Phòng",Địa chỉ:
50,tai-hai-phong,Cát Bà Amatina: Khu nghỉ dưỡng sinh thái trên Vịnh Hạ long,https://cafeland.vn/du-an/cat-ba-amatina-khu-nghi-duong-sinh-thai-tren-vinh-ha-long-533.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Đảo Cát Bà, Cát Hải, Hải Phòng",Địa chỉ:
51,tai-hai-phong,Grand Pacific: Căn hộ cao cấp ở thành phố cảng,https://cafeland.vn/du-an/grand-pacific-can-ho-cao-cap-o-thanh-pho-cang-504.html,Căn hộ chung cư,"Địa chỉ: Số 2A Phường Sở Dầu, Hồng Bàng, Hải Phòng",Địa chỉ:
52,tai-hai-phong,Hòn Dấu Resort: Thiên đường du lịch,https://cafeland.vn/du-an/hon-dau-resort-thien-duong-du-lich-471.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Khu 3, Đồ Sơn, Hải Phòng",Địa chỉ:
53,tai-hai-phong,Đảo Hoa Phượng: Một người sở hữu – Vạn người ước mơ,https://cafeland.vn/du-an/dao-hoa-phuong-mot-nguoi-so-huu-van-nguoi-uoc-mo-328.html,Nhà Phố - Biệt Thự,"Địa chỉ: Khu du lịch biển Đồ Sơn, Đồ Sơn, Hải Phòng",Địa chỉ:
